"SUID","BEND_MAP_ID","Gene_A","Gene_B","interaction","name","Name_A","Name_B","SCORE","selected","shared interaction","shared name","source","source_original","target","target_original","TYPE"
"312","472814","GO:0006487","GO:0009101","Direct","","GO:0006487","GO:0009101","0.625442707941345","false","Direct","","110","","108","","Direct"
"313","472813","GO:0006487","GO:0009100","Direct","","GO:0006487","GO:0009100","0.6173252958254491","false","Direct","","110","","109","","Direct"
"314","473028","GO:0009100","ath00510","Direct","","GO:0009100","ath00510","0.6509164969454304","false","Direct","","109","","105","","Direct"
"315","473027","GO:0009100","M00055","Direct","","GO:0009100","M00055","0.3449036674146756","false","Direct","","109","","111","","Direct"
"316","473026","GO:0009100","GO:1901137","Direct","","GO:0009100","GO:1901137","0.5384035333407657","false","Direct","","109","","103","","Direct"
"317","473025","GO:0009100","GO:1901135","Direct","","GO:0009100","GO:1901135","0.410490111780128","false","Direct","","109","","127","","Direct"
"318","473024","GO:0009100","GO:0070085","Direct","","GO:0009100","GO:0070085","0.9542450160703454","false","Direct","","109","","104","","Direct"
"319","473023","GO:0009100","GO:0043413","Direct","","GO:0009100","GO:0043413","0.9905244186946565","false","Direct","","109","","107","","Direct"
"320","473022","GO:0009100","GO:0009101","Direct","","GO:0009100","GO:0009101","0.9905244186946565","false","Direct","","109","","108","","Direct"
"321","473034","GO:0009101","ath00510","Direct","","GO:0009101","ath00510","0.6589927239658546","false","Direct","","108","","105","","Direct"
"322","473033","GO:0009101","M00055","Direct","","GO:0009101","M00055","0.350265352540785","false","Direct","","108","","111","","Direct"
"323","473032","GO:0009101","GO:1901137","Direct","","GO:0009101","GO:1901137","0.5417462378735982","false","Direct","","108","","103","","Direct"
"324","473031","GO:0009101","GO:1901135","Direct","","GO:0009101","GO:1901135","0.40434184646806476","false","Direct","","108","","127","","Direct"
"325","473030","GO:0009101","GO:0070085","Direct","","GO:0009101","GO:0070085","0.963081032180278","false","Direct","","108","","104","","Direct"
"326","473029","GO:0009101","GO:0043413","Direct","","GO:0009101","GO:0043413","1.0","false","Direct","","108","","107","","Direct"
