SUID,BEND_MAP_ID,Gene_A,Gene_B,interaction,name,Name_A,Name_B,SCORE,selected,shared interaction,shared name,source,source_original,target,target_original,TYPE
4045,1128864,GO:0006302,GO:0006974,Direct,,GO:0006302,GO:0006974,0.458791779,FALSE,Direct,,113,,28,,Direct
4046,1128861,GO:0006302,GO:0031497,Direct,,GO:0006302,GO:0031497,0.387068966,FALSE,Direct,,113,,123,,Direct
4047,1128860,GO:0006302,GO:0071103,Direct,,GO:0006302,GO:0071103,0.487382841,FALSE,Direct,,113,,107,,Direct
4048,1128859,GO:0006302,GO:0034728,Direct,,GO:0006302,GO:0034728,0.433827043,FALSE,Direct,,113,,112,,Direct
4049,1128858,GO:0006302,GO:0051276,Direct,,GO:0006302,GO:0051276,0.334061817,FALSE,Direct,,113,,124,,Direct
4050,1128857,GO:0006302,GO:0065004,Direct,,GO:0006302,GO:0065004,0.31237911,FALSE,Direct,,113,,18,,Direct
4051,1129252,GO:0034728,GO:0071824,Direct,,GO:0034728,GO:0071824,0.45656051,FALSE,Direct,,112,,21,,Direct
4052,1129246,GO:0034728,GO:0071103,Direct,,GO:0034728,GO:0071103,0.72128577,FALSE,Direct,,112,,107,,Direct
4053,1128992,GO:0034728,GO:0065004,Direct,,GO:0034728,GO:0065004,0.45656051,FALSE,Direct,,112,,18,,Direct
4054,1129405,GO:0006310,GO:0006323,Direct,,GO:0006310,GO:0006323,0.316510454,FALSE,Direct,,111,,109,,Direct
4055,1129384,GO:0006310,GO:0006333,Direct,,GO:0006310,GO:0006333,0.316510454,FALSE,Direct,,111,,108,,Direct
4056,1129380,GO:0006310,GO:0006334,Direct,,GO:0006310,GO:0006334,0.349666797,FALSE,Direct,,111,,110,,Direct
4057,1129369,GO:0006310,GO:0006974,Direct,,GO:0006310,GO:0006974,0.591926535,FALSE,Direct,,111,,28,,Direct
4058,1129293,GO:0006310,GO:0031497,Direct,,GO:0006310,GO:0031497,0.316510454,FALSE,Direct,,111,,123,,Direct
4059,1129266,GO:0006310,GO:0071103,Direct,,GO:0006310,GO:0071103,0.558385093,FALSE,Direct,,111,,107,,Direct
4060,1129255,GO:0006310,GO:0034728,Direct,,GO:0006310,GO:0034728,0.349666797,FALSE,Direct,,111,,112,,Direct
4061,1129209,GO:0006310,GO:0051276,Direct,,GO:0006310,GO:0051276,0.371538008,FALSE,Direct,,111,,124,,Direct
4062,1129164,GO:0006310,ath03430,Direct,,GO:0006310,ath03430,0.389175258,FALSE,Direct,,111,,32,,Direct
4063,1129377,GO:0006334,GO:0071824,Direct,,GO:0006334,GO:0071824,0.45656051,FALSE,Direct,,110,,21,,Direct
4064,1129288,GO:0006334,GO:0031497,Direct,,GO:0006334,GO:0031497,0.886765409,FALSE,Direct,,110,,123,,Direct
4065,1129260,GO:0006334,GO:0071103,Direct,,GO:0006334,GO:0071103,0.72128577,FALSE,Direct,,110,,107,,Direct
4066,1129250,GO:0006334,GO:0034728,Direct,,GO:0006334,GO:0034728,1,FALSE,Direct,,110,,112,,Direct
4067,1128998,GO:0006334,GO:0065004,Direct,,GO:0006334,GO:0065004,0.45656051,FALSE,Direct,,110,,18,,Direct
4068,1129401,GO:0006323,GO:0006325,Direct,,GO:0006323,GO:0006325,0.415480933,FALSE,Direct,,109,,22,,Direct
4069,1129397,GO:0006323,GO:0071824,Direct,,GO:0006323,GO:0071824,0.426982592,FALSE,Direct,,109,,21,,Direct
4070,1129383,GO:0006323,GO:0006333,Direct,,GO:0006323,GO:0006333,1,FALSE,Direct,,109,,108,,Direct
4071,1129379,GO:0006323,GO:0006334,Direct,,GO:0006323,GO:0006334,0.886765409,FALSE,Direct,,109,,110,,Direct
4072,1129292,GO:0006323,GO:0031497,Direct,,GO:0006323,GO:0031497,1,FALSE,Direct,,109,,123,,Direct
4073,1129264,GO:0006323,GO:0071103,Direct,,GO:0006323,GO:0071103,0.829127614,FALSE,Direct,,109,,107,,Direct
4074,1129254,GO:0006323,GO:0034728,Direct,,GO:0006323,GO:0034728,0.886765409,FALSE,Direct,,109,,112,,Direct
4075,1129206,GO:0006323,GO:0051276,Direct,,GO:0006323,GO:0051276,0.334061817,FALSE,Direct,,109,,124,,Direct
4076,1129001,GO:0006323,GO:0065004,Direct,,GO:0006323,GO:0065004,0.426982592,FALSE,Direct,,109,,18,,Direct
4077,1129381,GO:0006333,GO:0071824,Direct,,GO:0006333,GO:0071824,0.426982592,FALSE,Direct,,108,,21,,Direct
4078,1129376,GO:0006333,GO:0006334,Direct,,GO:0006333,GO:0006334,0.886765409,FALSE,Direct,,108,,110,,Direct
4079,1129289,GO:0006333,GO:0031497,Direct,,GO:0006333,GO:0031497,1,FALSE,Direct,,108,,123,,Direct
4080,1129261,GO:0006333,GO:0071103,Direct,,GO:0006333,GO:0071103,0.829127614,FALSE,Direct,,108,,107,,Direct
4081,1129251,GO:0006333,GO:0034728,Direct,,GO:0006333,GO:0034728,0.886765409,FALSE,Direct,,108,,112,,Direct
4082,1129204,GO:0006333,GO:0051276,Direct,,GO:0006333,GO:0051276,0.334061817,FALSE,Direct,,108,,124,,Direct
4083,1128999,GO:0006333,GO:0065004,Direct,,GO:0006333,GO:0065004,0.426982592,FALSE,Direct,,108,,18,,Direct
4084,1129262,GO:0071103,GO:0071824,Direct,,GO:0071103,GO:0071824,0.376042124,FALSE,Direct,,107,,21,,Direct
4085,1129138,GO:0009860,GO:0015748,Direct,,GO:0009860,GO:0015748,0.348645465,FALSE,Direct,,106,,41,,Direct
4086,1129136,GO:0009860,GO:0045332,Direct,,GO:0009860,GO:0045332,0.348645465,FALSE,Direct,,106,,128,,Direct
4087,1129135,GO:0009860,GO:0048194,Direct,,GO:0009860,GO:0048194,0.348645465,FALSE,Direct,,106,,38,,Direct
4088,1129134,GO:0009860,GO:0009932,Direct,,GO:0009860,GO:0009932,0.852886406,FALSE,Direct,,106,,103,,Direct
4089,1129133,GO:0009860,GO:0097035,Direct,,GO:0009860,GO:0097035,0.348645465,FALSE,Direct,,106,,36,,Direct
4090,1129132,GO:0009860,GO:0015914,Direct,,GO:0009860,GO:0015914,0.348645465,FALSE,Direct,,106,,37,,Direct
4091,1129131,GO:0009860,GO:0034204,Direct,,GO:0009860,GO:0034204,0.348645465,FALSE,Direct,,106,,35,,Direct
4092,1129052,GO:0009860,GO:0044706,Direct,,GO:0009860,GO:0044706,0.695919938,FALSE,Direct,,106,,102,,Direct
4093,1128750,GO:0009860,GO:0048588,Direct,,GO:0009860,GO:0048588,0.852886406,FALSE,Direct,,106,,104,,Direct
4094,1129111,GO:0000904,GO:0009856,Direct,,GO:0000904,GO:0009856,0.616593483,FALSE,Direct,,105,,101,,Direct
4095,1129110,GO:0000904,GO:0009932,Direct,,GO:0000904,GO:0009932,1,FALSE,Direct,,105,,103,,Direct
4096,1129109,GO:0000904,GO:0009860,Direct,,GO:0000904,GO:0009860,0.852886406,FALSE,Direct,,105,,106,,Direct
4097,1129050,GO:0000904,GO:0044706,Direct,,GO:0000904,GO:0044706,0.616593483,FALSE,Direct,,105,,102,,Direct
4098,1128749,GO:0000904,GO:0048588,Direct,,GO:0000904,GO:0048588,1,FALSE,Direct,,105,,104,,Direct
4099,1129058,GO:0009932,GO:0044706,Direct,,GO:0009932,GO:0044706,0.616593483,FALSE,Direct,,103,,102,,Direct
4100,1128751,GO:0009932,GO:0048588,Direct,,GO:0009932,GO:0048588,1,FALSE,Direct,,103,,104,,Direct
4101,1129057,GO:0044706,GO:0046838,Direct,,GO:0044706,GO:0046838,0.384770695,FALSE,Direct,,102,,55,,Direct
4102,1129056,GO:0044706,GO:0046164,Direct,,GO:0044706,GO:0046164,0.384770695,FALSE,Direct,,102,,60,,Direct
