SUID,BEND_MAP_ID,Gene_A,Gene_B,interaction,name,Name_A,Name_B,SCORE,selected,shared interaction,shared name,source,source_original,target,target_original,TYPE
,,GO:0046839,GO:1901616,Direct,,GO:0046839,GO:1901616,0.565421023,FALSE,,,,,,,Direct
,,GO:0009695,ath00592,Direct,,GO:0009695,ath00592,0.613358623,FALSE,,,,,,,Direct
,,GO:0009695,GO:0031407,Direct,,GO:0009695,GO:0031407,0.44255599,FALSE,,,,,,,Direct
,,GO:0009695,GO:0031408,Direct,,GO:0009695,GO:0031408,0.454506742,FALSE,,,,,,,Direct
,,GO:0009695,ath00591,Direct,,GO:0009695,ath00591,0.306370332,FALSE,,,,,,,Direct
,,GO:0009694,ath00592,Direct,,GO:0009694,ath00592,0.602436951,FALSE,,,,,,,Direct
,,GO:0009694,GO:0009695,Direct,,GO:0009694,GO:0009695,0.978376462,FALSE,,,,,,,Direct
,,GO:0009694,GO:0031407,Direct,,GO:0009694,GO:0031407,0.431293069,FALSE,,,,,,,Direct
,,GO:0009694,GO:0031408,Direct,,GO:0009694,GO:0031408,0.44269103,FALSE,,,,,,,Direct
,,GO:0031407,ath00592,Direct,,GO:0031407,ath00592,0.335770904,FALSE,,,,,,,Direct
,,GO:0031407,GO:0031408,Direct,,GO:0031407,GO:0031408,0.969351867,FALSE,,,,,,,Direct
,,GO:0031407,ath00591,Direct,,GO:0031407,ath00591,0.457174638,FALSE,,,,,,,Direct
,,GO:0031408,ath00592,Direct,,GO:0031408,ath00592,0.343087132,FALSE,,,,,,,Direct
,,GO:0031408,ath00591,Direct,,GO:0031408,ath00591,0.475875744,FALSE,,,,,,,Direct
,,ath00591,ath00592,Direct,,ath00591,ath00592,0.311447653,FALSE,,,,,,,Direct
,,GO:0009395,GO:0046434,Direct,,GO:0009395,GO:0046434,0.405088339,FALSE,,,,,,,Direct
,,GO:0009395,ath00565,Direct,,GO:0009395,ath00565,0.406807131,FALSE,,,,,,,Direct
,,GO:0030148,GO:0046467,Direct,,GO:0030148,GO:0046467,0.617821093,FALSE,,,,,,,Direct
,,GO:0030148,ath00600,Direct,,GO:0030148,ath00600,0.420274551,FALSE,,,,,,,Direct
,,GO:0030148,GO:0046513,Direct,,GO:0030148,GO:0046513,0.396703297,FALSE,,,,,,,Direct
,,GO:0006672,GO:0030148,Direct,,GO:0006672,GO:0030148,0.368530021,FALSE,,,,,,,Direct
,,GO:0006672,ath00600,Direct,,GO:0006672,ath00600,0.40545809,FALSE,,,,,,,Direct
,,GO:0006672,GO:0046513,Direct,,GO:0006672,GO:0046513,0.58624031,FALSE,,,,,,,Direct
,,ath00062,ath04626,Direct,,ath00062,ath04626,0.618145397,FALSE,,,,,,,Direct
,,ath01212,ath04146,Direct,,ath01212,ath04146,0.362153726,FALSE,,,,,,,Direct
,,ath00561,ath00564,Direct,,ath00561,ath00564,0.377833182,FALSE,,,,,,,Direct
,,ath00562,ath04070,Direct,,ath00562,ath04070,0.777874111,FALSE,,,,,,,Direct
,,ath00592,ath01040,Direct,,ath00592,ath01040,0.325871352,FALSE,,,,,,,Direct
,,GO:0006631,GO:0032787,Direct,,GO:0006631,GO:0032787,0.808952491,FALSE,,,,,,,Direct
,,GO:0006631,GO:0072330,Direct,,GO:0006631,GO:0072330,0.641708858,FALSE,,,,,,,Direct
,,GO:0006631,GO:0006633,Direct,,GO:0006631,GO:0006633,0.718040704,FALSE,,,,,,,Direct
,,GO:0006631,ath01212,Direct,,GO:0006631,ath01212,0.320662787,FALSE,,,,,,,Direct
,,GO:0006631,GO:0016053,Direct,,GO:0006631,GO:0016053,0.513986967,FALSE,,,,,,,Direct
,,GO:0006631,GO:0046394,Direct,,GO:0006631,GO:0046394,0.56967907,FALSE,,,,,,,Direct
,,GO:0008299,GO:0008610,Direct,,GO:0008299,GO:0008610,0.387966805,FALSE,,,,,,,Direct
,,GO:0008299,GO:0016114,Direct,,GO:0008299,GO:0016114,0.905822673,FALSE,,,,,,,Direct
,,GO:0008299,GO:0016101,Direct,,GO:0008299,GO:0016101,0.524399193,FALSE,,,,,,,Direct
,,GO:0008299,ath00900,Direct,,GO:0008299,ath00900,0.341889881,FALSE,,,,,,,Direct
,,GO:0008299,GO:0016102,Direct,,GO:0008299,GO:0016102,0.541870071,FALSE,,,,,,,Direct
,,GO:0016042,GO:0030258,Direct,,GO:0016042,GO:0030258,0.400798935,FALSE,,,,,,,Direct
,,GO:0016042,GO:0044242,Direct,,GO:0016042,GO:0044242,0.91082859,FALSE,,,,,,,Direct
,,GO:0016042,GO:0034440,Direct,,GO:0016042,GO:0034440,0.472568194,FALSE,,,,,,,Direct
,,GO:0016042,GO:0044282,Direct,,GO:0016042,GO:0044282,0.484864704,FALSE,,,,,,,Direct
,,GO:0016042,GO:0019395,Direct,,GO:0016042,GO:0019395,0.526413502,FALSE,,,,,,,Direct
,,GO:0016042,GO:0016054,Direct,,GO:0016042,GO:0016054,0.589839372,FALSE,,,,,,,Direct
,,GO:0016042,GO:0072329,Direct,,GO:0016042,GO:0072329,0.588185654,FALSE,,,,,,,Direct
,,GO:0010876,GO:0033036,Direct,,GO:0010876,GO:0033036,0.709298862,FALSE,,,,,,,Direct
,,GO:0010876,GO:0071702,Direct,,GO:0010876,GO:0071702,0.718995927,FALSE,,,,,,,Direct
,,GO:0006643,GO:0046467,Direct,,GO:0006643,GO:0046467,0.824000855,FALSE,,,,,,,Direct
,,GO:0006643,GO:0006665,Direct,,GO:0006643,GO:0006665,0.685483154,FALSE,,,,,,,Direct
,,GO:0006643,GO:0006664,Direct,,GO:0006643,GO:0006664,0.656982193,FALSE,,,,,,,Direct
,,GO:0006643,GO:1903509,Direct,,GO:0006643,GO:1903509,0.656982193,FALSE,,,,,,,Direct
,,GO:0006643,GO:0030148,Direct,,GO:0006643,GO:0030148,0.477000544,FALSE,,,,,,,Direct
,,GO:0006643,GO:0009247,Direct,,GO:0006643,GO:0009247,0.564103389,FALSE,,,,,,,Direct
,,GO:0006643,ath00600,Direct,,GO:0006643,ath00600,0.415607744,FALSE,,,,,,,Direct
,,GO:0006643,GO:0006672,Direct,,GO:0006643,GO:0006672,0.314914645,FALSE,,,,,,,Direct
,,GO:1901615,GO:1901617,Direct,,GO:1901615,GO:1901617,0.74109689,FALSE,,,,,,,Direct
,,GO:1901615,GO:1901616,Direct,,GO:1901615,GO:1901616,0.318494029,FALSE,,,,,,,Direct
,,GO:0046488,ath00562,Direct,,GO:0046488,ath00562,0.315239576,FALSE,,,,,,,Direct
,,GO:0046488,GO:0046855,Direct,,GO:0046488,GO:0046855,0.400552769,FALSE,,,,,,,Direct
,,GO:0046488,GO:0071545,Direct,,GO:0046488,GO:0071545,0.400552769,FALSE,,,,,,,Direct
,,GO:0046488,GO:0046856,Direct,,GO:0046488,GO:0046856,0.506645043,FALSE,,,,,,,Direct
,,GO:0046488,GO:0046839,Direct,,GO:0046488,GO:0046839,0.506645043,FALSE,,,,,,,Direct
,,GO:0046488,GO:1901616,Direct,,GO:0046488,GO:1901616,0.36399524,FALSE,,,,,,,Direct
,,GO:0046488,GO:0046854,Direct,,GO:0046488,GO:0046854,0.411089012,FALSE,,,,,,,Direct
,,GO:0006644,GO:0019637,Direct,,GO:0006644,GO:0019637,0.81336291,FALSE,,,,,,,Direct
,,GO:0006644,GO:0046486,Direct,,GO:0006644,GO:0046486,0.706834129,FALSE,,,,,,,Direct
,,GO:0006644,ath00564,Direct,,GO:0006644,ath00564,0.488936627,FALSE,,,,,,,Direct
,,GO:0006644,GO:0006650,Direct,,GO:0006644,GO:0006650,0.781753131,FALSE,,,,,,,Direct
,,GO:0006644,GO:0008654,Direct,,GO:0006644,GO:0008654,0.761405255,FALSE,,,,,,,Direct
,,GO:0006644,GO:0045017,Direct,,GO:0006644,GO:0045017,0.531644181,FALSE,,,,,,,Direct
,,GO:0006644,GO:0090407,Direct,,GO:0006644,GO:0090407,0.676471064,FALSE,,,,,,,Direct
,,GO:0006644,GO:0046474,Direct,,GO:0006644,GO:0046474,0.576033553,FALSE,,,,,,,Direct
,,GO:0006644,GO:0046488,Direct,,GO:0006644,GO:0046488,0.457650302,FALSE,,,,,,,Direct
,,GO:0019751,ath00562,Direct,,GO:0019751,ath00562,0.300925428,FALSE,,,,,,,Direct
,,GO:0019751,GO:1901615,Direct,,GO:0019751,GO:1901615,0.440769661,FALSE,,,,,,,Direct
,,GO:0019751,GO:0046488,Direct,,GO:0019751,GO:0046488,0.329527797,FALSE,,,,,,,Direct
,,GO:0019751,GO:0044282,Direct,,GO:0019751,GO:0044282,0.353103814,FALSE,,,,,,,Direct
,,GO:0019751,GO:0046434,Direct,,GO:0019751,GO:0046434,0.548417611,FALSE,,,,,,,Direct
,,GO:0019751,GO:0043647,Direct,,GO:0019751,GO:0043647,0.858456514,FALSE,,,,,,,Direct
,,GO:0019751,GO:0046174,Direct,,GO:0019751,GO:0046174,0.718995177,FALSE,,,,,,,Direct
,,GO:0019751,GO:0046855,Direct,,GO:0019751,GO:0046855,0.672962843,FALSE,,,,,,,Direct
,,GO:0019751,GO:0071545,Direct,,GO:0019751,GO:0071545,0.672962843,FALSE,,,,,,,Direct
,,GO:0019751,GO:0046164,Direct,,GO:0019751,GO:0046164,0.694072303,FALSE,,,,,,,Direct
,,GO:0019751,GO:0046165,Direct,,GO:0019751,GO:0046165,0.393312831,FALSE,,,,,,,Direct
,,GO:0019751,GO:0046856,Direct,,GO:0019751,GO:0046856,0.435461066,FALSE,,,,,,,Direct
,,GO:0019751,GO:0046839,Direct,,GO:0019751,GO:0046839,0.435461066,FALSE,,,,,,,Direct
,,GO:0019751,GO:1901616,Direct,,GO:0019751,GO:1901616,0.670707843,FALSE,,,,,,,Direct
,,GO:0009739,GO:0010476,Direct,,GO:0009739,GO:0010476,0.656015038,FALSE,,,,,,,Direct
,,GO:0009739,GO:0071370,Direct,,GO:0009739,GO:0071370,0.682084691,FALSE,,,,,,,Direct
,,GO:0009739,GO:0009740,Direct,,GO:0009739,GO:0009740,0.600895317,FALSE,,,,,,,Direct
,,GO:0009739,GO:0071396,Direct,,GO:0009739,GO:0071396,0.364984227,FALSE,,,,,,,Direct
,,GO:0006665,GO:0046467,Direct,,GO:0006665,GO:0046467,0.506774476,FALSE,,,,,,,Direct
,,GO:0006665,GO:0030148,Direct,,GO:0006665,GO:0030148,0.750471995,FALSE,,,,,,,Direct
,,GO:0006665,ath00600,Direct,,GO:0006665,ath00600,0.648201548,FALSE,,,,,,,Direct
,,GO:0006665,GO:0006672,Direct,,GO:0006665,GO:0006672,0.527654867,FALSE,,,,,,,Direct
,,GO:0008202,GO:1901615,Direct,,GO:0008202,GO:1901615,0.452615104,FALSE,,,,,,,Direct
,,GO:0008202,GO:1901617,Direct,,GO:0008202,GO:1901617,0.481212654,FALSE,,,,,,,Direct
,,GO:0008202,ath00100,Direct,,GO:0008202,ath00100,0.523944661,FALSE,,,,,,,Direct
,,GO:0008202,GO:0016125,Direct,,GO:0008202,GO:0016125,0.771145108,FALSE,,,,,,,Direct
,,GO:0008202,GO:0016126,Direct,,GO:0008202,GO:0016126,0.649297317,FALSE,,,,,,,Direct
,,GO:0000038,GO:0072330,Direct,,GO:0000038,GO:0072330,0.303932151,FALSE,,,,,,,Direct
,,GO:0000038,GO:0006633,Direct,,GO:0000038,GO:0006633,0.410153102,FALSE,,,,,,,Direct
,,GO:0000038,ath00062,Direct,,GO:0000038,ath00062,0.480851064,FALSE,,,,,,,Direct
,,GO:0000038,GO:0042761,Direct,,GO:0000038,GO:0042761,0.631559079,FALSE,,,,,,,Direct
,,GO:0000038,GO:0030497,Direct,,GO:0000038,GO:0030497,0.352853809,FALSE,,,,,,,Direct
,,GO:0000038,ath04626,Direct,,GO:0000038,ath04626,0.47271745,FALSE,,,,,,,Direct
